pillar_x,upperH,lowerY,bird_x,bird_y,action
297,58,701,200,494,glide
294,58,701,200,497,glide
291,58,701,200,500,glide
288,58,701,200,503,glide
285,58,701,200,506,glide
282,58,701,200,509,glide
279,58,701,200,512,glide
276,58,701,200,515,glide
273,58,701,200,518,flap
270,58,701,200,515,flap
267,58,701,200,512,flap
264,58,701,200,509,flap
261,58,701,200,506,flap
258,58,701,200,503,flap
255,58,701,200,500,flap
252,58,701,200,497,flap
249,58,701,200,494,flap
246,58,701,200,491,flap
243,58,701,200,488,flap
240,58,701,200,485,flap
237,58,701,200,482,flap
234,58,701,200,479,flap
231,58,701,200,476,flap
228,58,701,200,473,flap
225,58,701,200,470,flap
222,58,701,200,467,flap
219,58,701,200,464,glide
216,58,701,200,467,glide
213,58,701,200,470,glide
210,58,701,200,473,glide
207,58,701,200,476,glide
204,58,701,200,479,glide
201,58,701,200,482,glide
798,161,673,200,485,glide
795,161,673,200,488,glide
792,161,673,200,491,glide
789,161,673,200,494,glide
786,161,673,200,497,glide
783,161,673,200,500,glide
780,161,673,200,503,glide
777,161,673,200,506,glide
774,161,673,200,509,glide
771,161,673,200,512,flap
768,161,673,200,509,flap
765,161,673,200,506,flap
762,161,673,200,503,flap
759,161,673,200,500,flap
756,161,673,200,497,flap
753,161,673,200,494,flap
750,161,673,200,491,flap
747,161,673,200,488,flap
744,161,673,200,485,flap
741,161,673,200,482,flap
738,161,673,200,479,flap
735,161,673,200,476,flap
732,161,673,200,473,flap
729,161,673,200,470,flap
726,161,673,200,467,glide
723,161,673,200,470,glide
720,161,673,200,473,glide
717,161,673,200,476,glide
714,161,673,200,479,glide
711,161,673,200,482,glide
708,161,673,200,485,glide
705,161,673,200,488,glide
702,161,673,200,491,glide
699,161,673,200,494,glide
696,161,673,200,497,glide
693,161,673,200,500,glide
690,161,673,200,503,glide
687,161,673,200,506,glide
684,161,673,200,509,glide
681,161,673,200,512,glide
678,161,673,200,515,flap
675,161,673,200,512,flap
672,161,673,200,509,flap
669,161,673,200,506,flap
666,161,673,200,503,flap
663,161,673,200,500,flap
660,161,673,200,497,flap
657,161,673,200,494,flap
654,161,673,200,491,flap
651,161,673,200,488,flap
648,161,673,200,485,flap
645,161,673,200,482,flap
642,161,673,200,479,flap
639,161,673,200,476,flap
636,161,673,200,473,flap
633,161,673,200,470,flap
630,161,673,200,467,flap
627,161,673,200,464,glide
624,161,673,200,467,glide
621,161,673,200,470,glide
618,161,673,200,473,glide
615,161,673,200,476,glide
612,161,673,200,479,glide
609,161,673,200,482,glide
606,161,673,200,485,glide
603,161,673,200,488,glide
600,161,673,200,491,glide
597,161,673,200,494,glide
594,161,673,200,497,glide
591,161,673,200,500,glide
588,161,673,200,503,glide
585,161,673,200,506,glide
582,161,673,200,509,glide
579,161,673,200,512,flap
576,161,673,200,509,flap
573,161,673,200,506,flap
570,161,673,200,503,flap
567,161,673,200,500,flap
564,161,673,200,497,flap
561,161,673,200,494,flap
558,161,673,200,491,flap
555,161,673,200,488,flap
552,161,673,200,485,flap
549,161,673,200,482,flap
546,161,673,200,479,flap
543,161,673,200,476,flap
540,161,673,200,473,flap
537,161,673,200,470,flap
534,161,673,200,467,flap
531,161,673,200,464,glide
528,161,673,200,467,glide
525,161,673,200,470,glide
522,161,673,200,473,glide
519,161,673,200,476,glide
516,161,673,200,479,glide
513,161,673,200,482,glide
510,161,673,200,485,glide
507,161,673,200,488,glide
504,161,673,200,491,glide
501,161,673,200,494,glide
498,161,673,200,497,glide
495,161,673,200,500,glide
492,161,673,200,503,glide
489,161,673,200,506,glide
486,161,673,200,509,flap
483,161,673,200,506,flap
480,161,673,200,503,flap
477,161,673,200,500,flap
474,161,673,200,497,flap
471,161,673,200,494,flap
468,161,673,200,491,flap
465,161,673,200,488,flap
462,161,673,200,485,flap
459,161,673,200,482,flap
456,161,673,200,479,flap
453,161,673,200,476,flap
450,161,673,200,473,flap
447,161,673,200,470,flap
444,161,673,200,467,flap
441,161,673,200,464,glide
438,161,673,200,467,glide
435,161,673,200,470,glide
432,161,673,200,473,glide
429,161,673,200,476,glide
426,161,673,200,479,glide
423,161,673,200,482,glide
420,161,673,200,485,glide
417,161,673,200,488,glide
414,161,673,200,491,glide
411,161,673,200,494,glide
408,161,673,200,497,glide
405,161,673,200,500,glide
402,161,673,200,503,glide
399,161,673,200,506,glide
396,161,673,200,509,flap
393,161,673,200,506,flap
390,161,673,200,503,flap
387,161,673,200,500,flap
384,161,673,200,497,flap
381,161,673,200,494,flap
378,161,673,200,491,flap
375,161,673,200,488,flap
372,161,673,200,485,flap
369,161,673,200,482,flap
366,161,673,200,479,flap
363,161,673,200,476,flap
360,161,673,200,473,flap
357,161,673,200,470,flap
354,161,673,200,467,flap
351,161,673,200,464,glide
348,161,673,200,467,glide
345,161,673,200,470,glide
342,161,673,200,473,glide
339,161,673,200,476,glide
336,161,673,200,479,glide
333,161,673,200,482,glide
330,161,673,200,485,glide
327,161,673,200,488,glide
324,161,673,200,491,glide
321,161,673,200,494,glide
318,161,673,200,497,glide
315,161,673,200,500,glide
312,161,673,200,503,glide
309,161,673,200,506,glide
306,161,673,200,509,flap
303,161,673,200,506,flap
300,161,673,200,503,flap
297,161,673,200,500,flap
294,161,673,200,497,flap
291,161,673,200,494,flap
288,161,673,200,491,flap
285,161,673,200,488,flap
282,161,673,200,485,flap
279,161,673,200,482,flap
276,161,673,200,479,flap
273,161,673,200,476,flap
270,161,673,200,473,flap
267,161,673,200,470,flap
264,161,673,200,467,flap
261,161,673,200,464,flap
258,161,673,200,461,flap
255,161,673,200,458,flap
252,161,673,200,455,flap
249,161,673,200,452,flap
246,161,673,200,449,flap
243,161,673,200,446,flap
240,161,673,200,443,flap
237,161,673,200,440,glide
234,161,673,200,443,glide
231,161,673,200,446,glide
228,161,673,200,449,flap
225,161,673,200,446,flap
222,161,673,200,443,flap
219,161,673,200,440,flap
216,161,673,200,437,flap
213,161,673,200,434,flap
210,161,673,200,431,flap
207,161,673,200,428,flap
204,161,673,200,425,flap
201,161,673,200,422,flap
798,71,510,200,419,flap
795,71,510,200,416,flap
792,71,510,200,413,flap
789,71,510,200,410,flap
786,71,510,200,407,flap
783,71,510,200,404,flap
780,71,510,200,401,flap
777,71,510,200,398,flap
774,71,510,200,395,flap
771,71,510,200,392,flap
768,71,510,200,389,flap
765,71,510,200,386,flap
762,71,510,200,383,flap
759,71,510,200,380,flap
756,71,510,200,377,flap
753,71,510,200,374,flap
750,71,510,200,371,flap
747,71,510,200,368,flap
744,71,510,200,365,flap
741,71,510,200,362,flap
738,71,510,200,359,glide
735,71,510,200,362,glide
732,71,510,200,365,glide
729,71,510,200,368,glide
726,71,510,200,371,glide
723,71,510,200,374,glide
720,71,510,200,377,glide
717,71,510,200,380,glide
714,71,510,200,383,glide
711,71,510,200,386,glide
708,71,510,200,389,glide
705,71,510,200,392,glide
702,71,510,200,395,glide
699,71,510,200,398,glide
696,71,510,200,401,glide
693,71,510,200,404,glide
690,71,510,200,407,glide
687,71,510,200,410,glide
684,71,510,200,413,glide
681,71,510,200,416,glide
678,71,510,200,419,glide
675,71,510,200,422,glide
672,71,510,200,425,glide
669,71,510,200,428,glide
666,71,510,200,431,glide
663,71,510,200,434,glide
660,71,510,200,437,glide
657,71,510,200,440,glide
654,71,510,200,443,glide
651,71,510,200,446,flap
648,71,510,200,443,flap
645,71,510,200,440,flap
642,71,510,200,437,flap
639,71,510,200,434,flap
636,71,510,200,431,flap
633,71,510,200,428,flap
630,71,510,200,425,flap
627,71,510,200,422,flap
624,71,510,200,419,flap
621,71,510,200,416,flap
618,71,510,200,413,flap
615,71,510,200,410,flap
612,71,510,200,407,flap
609,71,510,200,404,flap
606,71,510,200,401,flap
603,71,510,200,398,flap
600,71,510,200,395,flap
597,71,510,200,392,flap
594,71,510,200,389,flap
591,71,510,200,386,flap
588,71,510,200,383,flap
585,71,510,200,380,flap
582,71,510,200,377,flap
579,71,510,200,374,flap
576,71,510,200,371,glide
573,71,510,200,374,glide
570,71,510,200,377,glide
567,71,510,200,380,glide
564,71,510,200,383,glide
561,71,510,200,386,glide
558,71,510,200,389,glide
555,71,510,200,392,glide
552,71,510,200,395,flap
549,71,510,200,392,flap
546,71,510,200,389,flap
543,71,510,200,386,flap
540,71,510,200,383,flap
537,71,510,200,380,flap
534,71,510,200,377,flap
531,71,510,200,374,flap
528,71,510,200,371,flap
525,71,510,200,368,flap
522,71,510,200,365,flap
519,71,510,200,362,flap
516,71,510,200,359,flap
513,71,510,200,356,flap
510,71,510,200,353,flap
507,71,510,200,350,flap
504,71,510,200,347,flap
501,71,510,200,344,flap
498,71,510,200,341,flap
495,71,510,200,338,flap
492,71,510,200,335,flap
489,71,510,200,332,flap
486,71,510,200,329,flap
483,71,510,200,326,flap
480,71,510,200,323,glide
477,71,510,200,326,glide
474,71,510,200,329,glide
471,71,510,200,332,glide
468,71,510,200,335,glide
465,71,510,200,338,glide
462,71,510,200,341,glide
459,71,510,200,344,glide
456,71,510,200,347,glide
453,71,510,200,350,glide
450,71,510,200,353,flap
447,71,510,200,350,flap
444,71,510,200,347,flap
441,71,510,200,344,flap
438,71,510,200,341,flap
435,71,510,200,338,flap
432,71,510,200,335,flap
429,71,510,200,332,flap
426,71,510,200,329,flap
423,71,510,200,326,flap
420,71,510,200,323,flap
417,71,510,200,320,flap
414,71,510,200,317,flap
411,71,510,200,314,flap
408,71,510,200,311,flap
405,71,510,200,308,flap
402,71,510,200,305,flap
399,71,510,200,302,flap
396,71,510,200,299,flap
393,71,510,200,296,flap
390,71,510,200,293,flap
387,71,510,200,290,flap
384,71,510,200,287,flap
381,71,510,200,284,glide
378,71,510,200,287,glide
375,71,510,200,290,glide
372,71,510,200,293,glide
369,71,510,200,296,glide
366,71,510,200,299,glide
363,71,510,200,302,glide
360,71,510,200,305,glide
357,71,510,200,308,glide
354,71,510,200,311,glide
351,71,510,200,314,glide
348,71,510,200,317,glide
345,71,510,200,320,glide
342,71,510,200,323,glide
339,71,510,200,326,glide
336,71,510,200,329,glide
333,71,510,200,332,flap
330,71,510,200,329,flap
327,71,510,200,326,flap
324,71,510,200,323,flap
321,71,510,200,320,flap
318,71,510,200,317,flap
315,71,510,200,314,flap
312,71,510,200,311,flap
309,71,510,200,308,flap
306,71,510,200,305,flap
303,71,510,200,302,flap
300,71,510,200,299,flap
297,71,510,200,296,flap
294,71,510,200,293,flap
291,71,510,200,290,flap
288,71,510,200,287,flap
285,71,510,200,284,flap
282,71,510,200,281,flap
279,71,510,200,278,flap
276,71,510,200,275,flap
273,71,510,200,272,flap
270,71,510,200,269,flap
267,71,510,200,266,flap
264,71,510,200,263,flap
261,71,510,200,260,flap
258,71,510,200,257,glide
255,71,510,200,260,glide
252,71,510,200,263,glide
249,71,510,200,266,glide
246,71,510,200,269,glide
243,71,510,200,272,glide
240,71,510,200,275,glide
237,71,510,200,278,glide
234,71,510,200,281,glide
231,71,510,200,284,glide
228,71,510,200,287,glide
225,71,510,200,290,glide
222,71,510,200,293,glide
219,71,510,200,296,glide
216,71,510,200,299,glide
213,71,510,200,302,glide
210,71,510,200,305,glide
207,71,510,200,308,glide
204,71,510,200,311,glide
201,71,510,200,314,glide
798,14,766,200,317,glide
795,14,766,200,320,glide
792,14,766,200,323,glide
789,14,766,200,326,glide
786,14,766,200,329,glide
783,14,766,200,332,glide
780,14,766,200,335,glide
777,14,766,200,338,flap
774,14,766,200,335,flap
771,14,766,200,332,flap
768,14,766,200,329,flap
765,14,766,200,326,flap
762,14,766,200,323,flap
759,14,766,200,320,flap
756,14,766,200,317,flap
753,14,766,200,314,flap
750,14,766,200,311,flap
747,14,766,200,308,flap
744,14,766,200,305,flap
741,14,766,200,302,flap
738,14,766,200,299,flap
735,14,766,200,296,flap
732,14,766,200,293,flap
729,14,766,200,290,flap
726,14,766,200,287,flap
723,14,766,200,284,flap
720,14,766,200,281,flap
717,14,766,200,278,flap
714,14,766,200,275,flap
711,14,766,200,272,glide
708,14,766,200,275,glide
705,14,766,200,278,glide
702,14,766,200,281,glide
699,14,766,200,284,glide
696,14,766,200,287,glide
693,14,766,200,290,glide
690,14,766,200,293,glide
687,14,766,200,296,glide
684,14,766,200,299,glide
681,14,766,200,302,glide
678,14,766,200,305,glide
675,14,766,200,308,glide
672,14,766,200,311,glide
669,14,766,200,314,glide
666,14,766,200,317,glide
663,14,766,200,320,glide
660,14,766,200,323,glide
657,14,766,200,326,glide
654,14,766,200,329,glide
651,14,766,200,332,glide
648,14,766,200,335,glide
645,14,766,200,338,glide
642,14,766,200,341,glide
639,14,766,200,344,glide
636,14,766,200,347,glide
633,14,766,200,350,glide
630,14,766,200,353,glide
627,14,766,200,356,glide
624,14,766,200,359,glide
621,14,766,200,362,glide
618,14,766,200,365,glide
615,14,766,200,368,flap
612,14,766,200,365,flap
609,14,766,200,362,flap
606,14,766,200,359,flap
603,14,766,200,356,flap
600,14,766,200,353,flap
597,14,766,200,350,flap
594,14,766,200,347,flap
591,14,766,200,344,flap
588,14,766,200,341,flap
585,14,766,200,338,flap
582,14,766,200,335,flap
579,14,766,200,332,flap
576,14,766,200,329,flap
573,14,766,200,326,flap
570,14,766,200,323,flap
567,14,766,200,320,flap
564,14,766,200,317,flap
561,14,766,200,314,flap
558,14,766,200,311,flap
555,14,766,200,308,flap
552,14,766,200,305,flap
549,14,766,200,302,flap
546,14,766,200,299,glide
543,14,766,200,302,glide
540,14,766,200,305,glide
537,14,766,200,308,glide
534,14,766,200,311,glide
531,14,766,200,314,glide
528,14,766,200,317,glide
525,14,766,200,320,glide
522,14,766,200,323,glide
519,14,766,200,326,glide
516,14,766,200,329,glide
513,14,766,200,332,glide
510,14,766,200,335,glide
507,14,766,200,338,glide
504,14,766,200,341,glide
501,14,766,200,344,glide
498,14,766,200,347,glide
495,14,766,200,350,flap
492,14,766,200,347,flap
489,14,766,200,344,flap
486,14,766,200,341,flap
483,14,766,200,338,flap
480,14,766,200,335,flap
477,14,766,200,332,flap
474,14,766,200,329,flap
471,14,766,200,326,flap
468,14,766,200,323,flap
465,14,766,200,320,flap
462,14,766,200,317,flap
459,14,766,200,314,flap
456,14,766,200,311,flap
453,14,766,200,308,flap
450,14,766,200,305,flap
447,14,766,200,302,flap
444,14,766,200,299,flap
441,14,766,200,296,flap
438,14,766,200,293,glide
435,14,766,200,296,glide
432,14,766,200,299,glide
429,14,766,200,302,glide
426,14,766,200,305,glide
423,14,766,200,308,glide
420,14,766,200,311,glide
417,14,766,200,314,glide
414,14,766,200,317,glide
411,14,766,200,320,glide
408,14,766,200,323,glide
405,14,766,200,326,glide
402,14,766,200,329,glide
399,14,766,200,332,glide
396,14,766,200,335,glide
393,14,766,200,338,glide
390,14,766,200,341,glide
387,14,766,200,344,glide
384,14,766,200,347,glide
381,14,766,200,350,flap
378,14,766,200,347,flap
375,14,766,200,344,flap
372,14,766,200,341,flap
369,14,766,200,338,flap
366,14,766,200,335,flap
363,14,766,200,332,flap
360,14,766,200,329,flap
357,14,766,200,326,flap
354,14,766,200,323,flap
351,14,766,200,320,flap
348,14,766,200,317,flap
345,14,766,200,314,flap
342,14,766,200,311,flap
339,14,766,200,308,flap
336,14,766,200,305,flap
333,14,766,200,302,flap
330,14,766,200,299,flap
327,14,766,200,296,flap
324,14,766,200,293,flap
321,14,766,200,290,flap
318,14,766,200,287,flap
315,14,766,200,284,flap
312,14,766,200,281,flap
309,14,766,200,278,glide
306,14,766,200,281,glide
303,14,766,200,284,glide
300,14,766,200,287,glide
297,14,766,200,290,glide
294,14,766,200,293,glide
291,14,766,200,296,glide
288,14,766,200,299,glide
285,14,766,200,302,glide
282,14,766,200,305,glide
279,14,766,200,308,glide
276,14,766,200,311,glide
273,14,766,200,314,glide
270,14,766,200,317,glide
267,14,766,200,320,glide
264,14,766,200,323,glide
261,14,766,200,326,glide
258,14,766,200,329,glide
255,14,766,200,332,glide
252,14,766,200,335,glide
249,14,766,200,338,glide
246,14,766,200,341,glide
243,14,766,200,344,glide
240,14,766,200,347,glide
237,14,766,200,350,glide
234,14,766,200,353,glide
231,14,766,200,356,glide
228,14,766,200,359,glide
225,14,766,200,362,glide
222,14,766,200,365,glide
219,14,766,200,368,glide
216,14,766,200,371,glide
213,14,766,200,374,glide
210,14,766,200,377,glide
207,14,766,200,380,glide
204,14,766,200,383,glide
201,14,766,200,386,glide
798,656,784,200,389,glide
795,656,784,200,392,glide
792,656,784,200,395,glide
789,656,784,200,398,glide
786,656,784,200,401,glide
783,656,784,200,404,glide
780,656,784,200,407,glide
777,656,784,200,410,glide
774,656,784,200,413,glide
771,656,784,200,416,glide
768,656,784,200,419,glide
765,656,784,200,422,glide
762,656,784,200,425,glide
759,656,784,200,428,glide
756,656,784,200,431,glide
753,656,784,200,434,glide
750,656,784,200,437,glide
747,656,784,200,440,glide
744,656,784,200,443,glide
741,656,784,200,446,glide
738,656,784,200,449,glide
735,656,784,200,452,glide
732,656,784,200,455,glide
729,656,784,200,458,glide
726,656,784,200,461,glide
723,656,784,200,464,glide
720,656,784,200,467,glide
717,656,784,200,470,glide
714,656,784,200,473,glide
711,656,784,200,476,glide
708,656,784,200,479,glide
705,656,784,200,482,glide
702,656,784,200,485,glide
699,656,784,200,488,glide
696,656,784,200,491,glide
693,656,784,200,494,glide
690,656,784,200,497,glide
687,656,784,200,500,glide
684,656,784,200,503,glide
681,656,784,200,506,glide
678,656,784,200,509,glide
675,656,784,200,512,glide
672,656,784,200,515,glide
669,656,784,200,518,glide
666,656,784,200,521,glide
663,656,784,200,524,glide
660,656,784,200,527,glide
657,656,784,200,530,glide
654,656,784,200,533,glide
651,656,784,200,536,glide
648,656,784,200,539,glide
645,656,784,200,542,glide
642,656,784,200,545,glide
639,656,784,200,548,glide
636,656,784,200,551,glide
633,656,784,200,554,glide
630,656,784,200,557,glide
627,656,784,200,560,glide
624,656,784,200,563,glide
621,656,784,200,566,glide
618,656,784,200,569,glide
615,656,784,200,572,glide
612,656,784,200,575,glide
609,656,784,200,578,glide
606,656,784,200,581,glide
603,656,784,200,584,flap
600,656,784,200,581,flap
597,656,784,200,578,flap
594,656,784,200,575,flap
591,656,784,200,572,flap
588,656,784,200,569,flap
585,656,784,200,566,flap
582,656,784,200,563,flap
579,656,784,200,560,flap
576,656,784,200,557,flap
573,656,784,200,554,flap
570,656,784,200,551,flap
567,656,784,200,548,flap
564,656,784,200,545,flap
561,656,784,200,542,flap
558,656,784,200,539,flap
555,656,784,200,536,flap
552,656,784,200,533,glide
549,656,784,200,536,glide
546,656,784,200,539,glide
543,656,784,200,542,glide
540,656,784,200,545,glide
